semana	0.000000
2016-10-30	0.000000
2016-11-06	0.000000
2016-11-13	0.000000
2016-11-20	10.000000
2016-11-27	8.000000
2016-12-04	10.000000
2016-12-11	6.000000
2016-12-18	5.000000
2016-12-25	6.000000
2017-01-01	6.000000
2017-01-08	8.000000
2017-01-15	12.000000
2017-01-22	11.000000
2017-01-29	11.000000
2017-02-05	16.000000
2017-02-12	13.000000
2017-02-19	12.000000
2017-02-26	10.000000
2017-03-05	9.000000
2017-03-12	9.000000
2017-03-19	6.000000
2017-03-26	6.000000
2017-04-02	9.000000
2017-04-09	5.000000
2017-04-16	4.000000
2017-04-23	4.000000
2017-04-30	4.000000
2017-05-07	6.000000
2017-05-14	3.000000
2017-05-21	3.000000
2017-05-28	6.000000
2017-06-04	6.000000
2017-06-11	5.000000
2017-06-18	6.000000
2017-06-25	8.000000
2017-07-02	9.000000
2017-07-09	9.000000
2017-07-16	10.000000
2017-07-23	8.000000
2017-07-30	12.000000
2017-08-06	11.000000
2017-08-13	14.000000
2017-08-20	7.000000
2017-08-27	10.000000
2017-09-03	11.000000
2017-09-10	8.000000
2017-09-17	3.000000
