semana	0.000000
2016-10-30	0.000000
2016-11-06	0.000000
2016-11-13	0.000000
2016-11-20	1.000000
2016-11-27	2.000000
2016-12-04	0.000000
2016-12-11	1.000000
2016-12-18	0.000000
2016-12-25	0.000000
2017-01-01	0.000000
2017-01-08	2.000000
2017-01-15	2.000000
2017-01-22	2.000000
2017-01-29	2.000000
2017-02-05	3.000000
2017-02-12	1.000000
2017-02-19	1.000000
2017-02-26	2.000000
2017-03-05	0.000000
2017-03-12	1.000000
2017-03-19	1.000000
2017-03-26	1.000000
2017-04-02	1.000000
2017-04-09	0.000000
2017-04-16	0.000000
2017-04-23	0.000000
2017-04-30	1.000000
2017-05-07	0.000000
2017-05-14	1.000000
2017-05-21	1.000000
2017-05-28	1.000000
2017-06-04	2.000000
2017-06-11	1.000000
2017-06-18	2.000000
2017-06-25	5.000000
2017-07-02	4.000000
2017-07-09	2.000000
2017-07-16	2.000000
2017-07-23	3.000000
2017-07-30	5.000000
2017-08-06	2.000000
2017-08-13	6.000000
2017-08-20	2.000000
2017-08-27	1.000000
2017-09-03	3.000000
2017-09-10	2.000000
2017-09-17	0.000000
