semana	0.000000
2016-10-30	0.000000
2016-11-06	0.000000
2016-11-13	1.000000
2016-11-20	4.000000
2016-11-27	3.000000
2016-12-04	4.000000
2016-12-11	4.000000
2016-12-18	0.000000
2016-12-25	2.000000
2017-01-01	3.000000
2017-01-08	2.000000
2017-01-15	3.000000
2017-01-22	5.000000
2017-01-29	3.000000
2017-02-05	5.000000
2017-02-12	3.000000
2017-02-19	2.000000
2017-02-26	6.000000
2017-03-05	3.000000
2017-03-12	4.000000
2017-03-19	5.000000
2017-03-26	1.000000
2017-04-02	1.000000
2017-04-09	0.000000
2017-04-16	0.000000
2017-04-23	0.000000
2017-04-30	0.000000
2017-05-07	1.000000
2017-05-14	3.000000
2017-05-21	1.000000
2017-05-28	0.000000
2017-06-04	2.000000
2017-06-11	2.000000
2017-06-18	1.000000
2017-06-25	1.000000
2017-07-02	3.000000
2017-07-09	2.000000
2017-07-16	2.000000
2017-07-23	1.000000
2017-07-30	3.000000
2017-08-06	5.000000
2017-08-13	2.000000
2017-08-20	1.000000
2017-08-27	2.000000
2017-09-03	3.000000
2017-09-10	4.000000
2017-09-17	1.000000
